Year,Month,State,Primary Mode,Etiology,Etiology Status,Water Exposure,Water Type,Animal Type
2018,5,Kansas,Food,Cyclospora cayetanensis,Confirmed,,,
2018,5,Arizona,Food,,,,,
2018,5,Washington,Food,Norovirus,Suspected,,,
2018,5,Washington,Food,Norovirus,Suspected,,,
2018,5,Colorado,Indeterminate/unknown,Salmonella enterica,Confirmed,,,
2018,5,Georgia,Food,,,,,
2018,5,Nevada,Person-to-person,Rotavirus,Suspected,,,
2018,5,Georgia,Water,Chlorine Gas,Suspected,Recreational water -- treated,Pool - Other Swimming Pool,
2018,5,Georgia,Food,,,,,
2018,5,Texas,Food,"Escherichia coli, Shiga toxin-producing",Suspected,,,
2018,5,West Virginia,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,5,West Virginia,Indeterminate/unknown,Campylobacter unknown,Suspected,,,
2018,5,West Virginia,Person-to-person,,,,,
2018,5,New York,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,5,New York,Food,,,,,
2018,5,Michigan,Food,,,,,
2018,5,Michigan,Food,,,,,
2018,5,Texas,Indeterminate/unknown,Salmonella enterica,Suspected,,,
2018,5,Minnesota,Water,Giardia duodenalis,Confirmed,Other/Environmental water,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Texas,Person-to-person,Shigella unknown,Confirmed,,,
2018,5,Illinois,Person-to-person,Shigella unknown,Suspected,,,
2018,5,New Hampshire,Person-to-person,Clostridium difficile,Confirmed,,,
2018,5,Iowa,Food,Salmonella enterica,Confirmed,,,
2018,5,Texas,Food,Campylobacter unknown,Confirmed,,,
2018,5,Texas,Food,Norovirus Genogroup II,Suspected,,,
2018,5,Kansas,Food,,,,,
2018,5,Oregon,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,5,Illinois,Food,Rotavirus,Suspected,,,
2018,5,Illinois,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Texas,Person-to-person,,,,,
2018,5,Connecticut,Food,Norovirus Genogroup I,Confirmed,,,
2018,5,Arizona,Person-to-person,,,,,
2018,5,Virginia,Food,Norovirus,Suspected,,,
2018,5,Utah,Food,Salmonella enterica,Suspected,,,
2018,5,Florida,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,Texas,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Suspected,,,
2018,5,Pennsylvania,Food,Salmonella enterica,Suspected,,,
2018,5,Pennsylvania,Indeterminate/unknown,Campylobacter jejuni,Suspected,,,
2018,5,Oregon,Indeterminate/unknown,Norovirus,Suspected,,,
2018,5,New Mexico,Food,Salmonella enterica,Confirmed,,,
2018,5,Texas,Food,,,,,
2018,5,Arizona,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Florida,Water,Cryptosporidium,Suspected,Recreational water -- treated,Splash Pad/Interactive Fountain /Water Playground,
2018,5,Florida,Food,Shigella unknown,Suspected,,,
2018,5,Wisconsin,Animal contact,Cryptosporidium unknown;Cryptosporidium parvum,Confirmed;Suspected,,,Cattle;Raccoon
2018,5,Wisconsin,Person-to-person,Giardia unknown,Suspected,,,
2018,5,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Mississippi,Water,Shigella,Confirmed,Recreational water -- treated,Pool - Other Swimming Pool,
2018,5,Minnesota,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Tennessee,Indeterminate/unknown,,,,,
2018,5,Tennessee,Environmental contamination other than food/water,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,5,Tennessee,Food,"Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing",Confirmed;Confirmed,,,
2018,5,Minnesota,Food,Cyclospora,Confirmed,,,
2018,5,Michigan,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2018,5,Texas,Food,Norovirus unknown,Confirmed,,,
2018,5,New Hampshire,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2018,5,South Carolina,Person-to-person,Shigella sonnei,Confirmed,,,
2018,5,Illinois,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Illinois,Food,Norovirus,Suspected,,,
2018,5,Wisconsin,Food,"Salmonella enterica;Escherichia coli, Shiga toxin-producing;Escherichia coli, Enterotoxigenic;Other - Bacterium;Escherichia coli, Enteropathogenic",Confirmed;Confirmed;Confirmed;Confirmed;Suspected,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,5,Wisconsin,Food,Cyclospora,Confirmed,,,
2018,5,Ohio,Food,Salmonella enterica,Suspected,,,
2018,5,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Nebraska,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,5,Virginia,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2018,5,Texas,Food,,,,,
2018,5,Texas,Person-to-person,"Escherichia coli, Shiga toxin-producing",Suspected,,,
2018,5,Texas,Food,,,,,
2018,5,New York,Indeterminate/unknown,,,,,
2018,5,Tennessee,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Tennessee,Food,Norovirus Genogroup I,Suspected,,,
2018,5,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,New Mexico,Indeterminate/unknown,,,,,
2018,5,Texas,Food,,,,,
2018,5,Virginia,Person-to-person,Norovirus Genogroup I,Suspected,,,
2018,5,North Carolina,Food,Norovirus unknown,Suspected,,,
2018,5,Illinois,Food,Norovirus,Suspected,,,
2018,5,Oregon,Person-to-person,,,,,
2018,5,North Carolina,Food,Staphylococcus aureus,Confirmed,,,
2018,5,Connecticut,Person-to-person,,,,,
2018,5,Texas,Food,,,,,
2018,5,Texas,Food,Salmonella enterica,Suspected,,,
2018,5,Wisconsin,Food,Norovirus Genogroup II,Suspected,,,
2018,5,Wisconsin,Food,Norovirus Genogroup I,Suspected,,,
2018,5,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2018,5,Iowa,Food,Clostridium perfringens,Confirmed,,,
2018,5,Ohio,Food,Norovirus,Suspected,,,
2018,5,New Mexico,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Minnesota,Indeterminate/unknown,Norovirus unknown,Suspected,,,
2018,5,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,5,Massachusetts,Food,Norovirus,Suspected,,,
2018,5,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2018,5,Ohio,Person-to-person,Norovirus,Suspected,,,
2018,5,Utah,Person-to-person,Rotavirus,Confirmed,,,
2018,5,Virginia,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2018,5,Virginia,Person-to-person,Norovirus,Suspected,,,
2018,5,Ohio,Person-to-person,Shigella sonnei,Confirmed,,,
2018,5,Texas,Food,,,,,
2018,5,Texas,Food,,,,,
2018,5,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Illinois,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,New Mexico,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,5,Florida,Food,Ciguatoxin,Confirmed,,,
2018,5,Minnesota,Food,Bacillus cereus;Clostridium perfringens,Suspected;Suspected,,,
2018,5,Texas,Food,Salmonella enterica,Suspected,,,
2018,5,Oregon,Indeterminate/unknown,,,,,
2018,5,Utah,Food,Bacillus cereus,Suspected,,,
2018,5,Tennessee,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Tennessee,Food,Bacillus cereus,Confirmed,,,
2018,5,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,5,Ohio,Food,Norovirus,Suspected,,,
2018,5,Minnesota,Indeterminate/unknown,,,,,
2018,5,Montana,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Pennsylvania,Indeterminate/unknown,Salmonella enterica,Confirmed,,,
2018,5,Utah,Person-to-person,Norovirus Genogroup I;Norovirus Genogroup I,Confirmed;Suspected,,,
2018,5,Utah,Food,,,,,
2018,5,Nevada,Indeterminate/unknown,,,,,
2018,5,New York,Indeterminate/unknown,,,,,
2018,5,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,5,Oregon,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Oregon,Indeterminate/unknown,Norovirus unknown,Suspected,,,
2018,5,Utah,Water,Cryptosporidium unknown,Suspected,Recreational water -- treated,Pool - Other Swimming Pool,
2018,5,Ohio,Food,,,,,
2018,5,Nebraska,Food,Clostridium perfringens,Suspected,,,
2018,5,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Utah,Person-to-person,Norovirus unknown,Confirmed,,,
2018,5,Ohio,Person-to-person,Shigella unknown,Suspected,,,
2018,5,New York,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup I,Suspected,,,
2018,5,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Wisconsin,Indeterminate/unknown,,,,,
2018,5,Florida,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,Michigan,Person-to-person,Norovirus,Suspected,,,
2018,5,Michigan,Person-to-person,Norovirus,Suspected,,,
2018,5,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,Texas,Food,,,,,
2018,5,New Mexico,Person-to-person,Norovirus unknown,Suspected,,,
2018,5,North Carolina,Person-to-person,Norovirus,Suspected,,,
2018,5,Tennessee,Person-to-person,Norovirus,Suspected,,,
2018,5,North Carolina,Person-to-person,Norovirus unknown,Confirmed,,,
2018,5,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,5,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,5,New York,Indeterminate/unknown,,,,,
2018,5,Virginia,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,New York,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,Iowa,Person-to-person,,,,,
2018,5,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2018,5,Virginia,Food,Norovirus Genogroup II,Confirmed,,,
2018,5,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,North Carolina,Person-to-person,Other - Bacterium;Norovirus unknown,Suspected;Confirmed,,,
2018,6,Oregon,Indeterminate/unknown,Norovirus,Suspected,,,
2018,6,Ohio,Food,Salmonella enterica,Confirmed,,,
2018,6,Minnesota,Person-to-person,Norovirus,Suspected,,,
2018,6,Florida,Food,Norovirus unknown,Suspected,,,
2018,6,Pennsylvania,Indeterminate/unknown,Salmonella enterica,Confirmed,,,
2018,6,Pennsylvania,Indeterminate/unknown,Campylobacter unknown,Suspected,,,
2018,6,Pennsylvania,Indeterminate/unknown,Campylobacter jejuni,Confirmed,,,
2018,6,North Carolina,Water,Norovirus unknown,Suspected,Recreational water -- treated,Pool - Other Swimming Pool,
2018,6,South Carolina,Food,Salmonella enterica,Confirmed,,,
2018,6,Minnesota,Food,Salmonella enterica,Confirmed,,,
2018,6,Colorado,Water,Giardia unknown,Confirmed,Other/Environmental water,,
2018,6,Nevada,Food,,,,,
2018,6,Colorado,Water,"Cryptosporidium unknown;Giardia unknown;Escherichia coli, Shiga toxin-producing;Escherichia coli, Other",Confirmed;Confirmed;Confirmed;Confirmed,Other/Environmental water,,
2018,6,Ohio,Animal contact,Campylobacter jejuni,Confirmed,,,Dog or puppy
2018,6,Minnesota,Animal contact,"Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing",Confirmed;Suspected,,,Sheep
2018,6,Georgia,Food,,,,,
2018,6,Wisconsin,Water,Chlorine;Chlorine Gas,Suspected;Suspected,Recreational water -- treated,Pool - Other Swimming Pool,
2018,6,Oregon,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Minnesota,Food,Campylobacter jejuni,Confirmed,,,
2018,6,New York,Food,,,,,
2018,6,Virginia,Food,,,,,
2018,6,West Virginia,Person-to-person,,,,,
2018,6,Florida,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2018,6,Texas,Food,Salmonella enterica,Suspected,,,
2018,6,Multistate,Food,Listeria monocytogenes,Confirmed,,,
2018,6,Idaho,Animal contact,Salmonella enterica,Confirmed,,,Snake
2018,6,Georgia,Water,Legionella,Confirmed,Undetermined water,,
2018,6,Georgia,Water,Legionella,Confirmed,Undetermined water,,
2018,6,New York,Food,Salmonella enterica,Confirmed,,,
2018,6,Wisconsin,Water,Legionella pneumophila,Confirmed,Drinking water,Community,
2018,6,North Dakota,Water,Legionella pneumophila,Confirmed,Recreational water -- treated,Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool,
2018,6,North Dakota,Food,Norovirus unknown,Suspected,,,
2018,6,California,Food,,,,,
2018,6,California,Food,,,,,
2018,6,Maryland,Water,Legionella pneumophila,Confirmed,Drinking water,Community,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Maine,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Maine,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,6,Missouri,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Florida,Food,Ciguatoxin,Confirmed,,,
2018,6,Indiana,Animal contact,"Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing",Suspected;Confirmed,,,Goat;Sheep
2018,6,Pennsylvania,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,6,Multistate,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,6,Indiana,Food,Cyclospora cayetanensis,Confirmed,,,
2018,6,Delaware,Person-to-person,,,,,
2018,6,Maine,Food,Norovirus Genogroup II,Suspected,,,
2018,6,California,Food,Bacillus cereus,Suspected,,,
2018,6,Washington,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,6,New Hampshire,Water,Legionella pneumophila,Confirmed,Recreational water -- treated,Hot Tub/Spa/Whirlpool,
2018,6,Wisconsin,Animal contact,Cryptosporidium unknown,Confirmed,,,Cattle
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Maryland,Food,Bacillus cereus,Confirmed,,,
2018,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Multistate,Animal contact,Salmonella enterica;Salmonella enterica,Confirmed;Confirmed,,,Poultry
2018,6,Maryland,Food,,,,,
2018,6,California,Food,Salmonella enterica,Suspected,,,
2018,6,California,Food,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Confirmed,,,
2018,6,Georgia,Food,Norovirus Genogroup II,Confirmed,,,
2018,6,District of Columbia,Water,,,Recreational water -- treated,Other,
2018,6,Mississippi,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,6,Illinois,Water,Legionella pneumophila,Confirmed,Other/Environmental water,,
2018,6,Washington,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,6,Washington,Food,Vibrio parahaemolyticus,Confirmed,,,
2018,6,Alabama,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing;Sapovirus unknown;Escherichia coli, Enteropathogenic;Escherichia coli, Shiga toxin-producing;Clostridium difficile",Suspected;Confirmed;Confirmed;Suspected;Confirmed,,,
2018,6,Alabama,Person-to-person,,,,,
2018,6,Alabama,Water,Campylobacter unknown;Salmonella enterica;Salmonella enterica,Suspected;Confirmed;Suspected,Recreational water -- untreated,Lake/Reservoir,
2018,6,Washington,Food,Salmonella enterica,Confirmed,,,
2018,6,Alabama,Indeterminate/unknown,,,,,
2018,6,California,Food,Salmonella enterica,Suspected,,,
2018,6,Mississippi,Person-to-person,Clostridium difficile,Confirmed,,,
2018,6,Mississippi,Person-to-person,,,,,
2018,6,Illinois,Food,Cyclospora cayetanensis,Confirmed,,,
2018,6,Utah,Water,Cyanotoxin other,Suspected,Recreational water -- untreated,Lake/Reservoir,
2018,6,California,Food,Other - Bacterium,Suspected,,,
2018,6,California,Food,Bacillus cereus;Clostridium perfringens,Suspected;Suspected,,,
2018,6,Puerto Rico,Food,Ciguatoxin,Confirmed,,,
2018,6,Colorado,Food,Norovirus unknown,Suspected,,,
2018,6,Illinois,Food,Cyclospora cayetanensis,Confirmed,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Colorado,Food,Norovirus unknown,Suspected,,,
2018,6,Maryland,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Texas,Water,Shigella unknown,Suspected,Drinking water,Unknown,
2018,6,Pennsylvania,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Washington,Food,Bacillus cereus;Clostridium perfringens,Suspected;Suspected,,,
2018,6,Illinois,Food,Salmonella enterica,Confirmed,,,
2018,6,North Carolina,Food,"Escherichia coli, Enteroinvasive",Confirmed,,,
2018,6,North Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Pennsylvania,Food,Norovirus,Suspected,,,
2018,6,Pennsylvania,Food,Norovirus,Suspected,,,
2018,6,Pennsylvania,Food,Salmonella enterica,Confirmed,,,
2018,6,Pennsylvania,Food,Salmonella other,Confirmed,,,
2018,6,Texas,Indeterminate/unknown,Shigella sonnei,Suspected,,,
2018,6,Kansas,Food,,,,,
2018,6,New Mexico,Food,Salmonella enterica,Confirmed,,,
2018,6,Kansas,Person-to-person,Norovirus Genogroup I,Suspected,,,
2018,6,Michigan,Food,Salmonella enterica,Confirmed,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,West Virginia,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,West Virginia,Person-to-person,Norovirus Genogroup II,Suspected,,,
2018,6,West Virginia,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Iowa,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Iowa,Animal contact,Cryptosporidium unknown,Confirmed,,,Cattle
2018,6,Iowa,Food,Salmonella enterica,Confirmed,,,
2018,6,Iowa,Indeterminate/unknown,,,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Minnesota,Water,Legionella pneumophila,Confirmed,Drinking water,Community,
2018,6,Massachusetts,Food,Campylobacter jejuni,Confirmed,,,
2018,6,Wisconsin,Water,Legionella pneumophila,Confirmed,Recreational water -- treated,Pool - Other Swimming Pool,
2018,6,Arizona,Person-to-person,Norovirus,Suspected,,,
2018,6,Arizona,Indeterminate/unknown,,,,,
2018,6,Arizona,Food,Norovirus Genogroup I,Confirmed,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Michigan,Animal contact,Cryptosporidium parvum,Suspected,,,Cattle
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Nevada,Person-to-person,,,,,
2018,6,Nevada,Person-to-person,,,,,
2018,6,Texas,Person-to-person,Giardia,Confirmed,,,
2018,6,Georgia,Indeterminate/unknown,Salmonella enterica,Confirmed,,,
2018,6,Multistate,Food,Salmonella enterica;Salmonella enterica,Confirmed;Confirmed,,,
2018,6,Pennsylvania,Person-to-person,Salmonella enterica,Confirmed,,,
2018,6,Wisconsin,Water,Cryptosporidium parvum;Cryptosporidium unknown,Confirmed;Suspected,Recreational water -- treated,Pool - Other Swimming Pool,
2018,6,Florida,Food,Norovirus Genogroup II,Confirmed,,,
2018,6,Florida,Water,Legionella pneumophila,Confirmed,Recreational water -- treated,Hot Tub/Spa/Whirlpool,
2018,6,Colorado,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Multistate,Food,Salmonella enterica,Confirmed,,,
2018,6,Montana,Food,Cyclospora cayetanensis,Confirmed,,,
2018,6,Montana,Indeterminate/unknown,,,,,
2018,6,Florida,Water,Legionella pneumophila,Suspected,Drinking water,Community,
2018,6,Colorado,Person-to-person,Norovirus unknown,Suspected,,,
2018,6,Texas,Indeterminate/unknown,Salmonella enterica,Suspected,,,
2018,6,Texas,Indeterminate/unknown,Shigella unknown,Suspected,,,
2018,6,Texas,Person-to-person,Giardia unknown,Confirmed,,,
2018,6,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Kansas,Food,,,,,
2018,6,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2018,6,Utah,Food,Campylobacter jejuni,Confirmed,,,
